0.59655	0.0045249	0.39892	6.75E-10
0.59718	0.0046789	0.39814	1.50E-09
0.59721	0.0038383	0.39895	1.57E-09
0.59838	0.0040587	0.39756	1.55E-09
0.59715	0.0046483	0.3982	1.81E-09
0.59768	0.0035178	0.3988	1.59E-09
0.59892	0.0036011	0.39748	1.62E-09
0.59839	0.0039997	0.39761	1.62E-09
0.59876	0.0044899	0.39675	1.77E-09
0.59741	0.0041016	0.39849	1.77E-09
0.59789	0.0034972	0.39861	1.53E-09
0.59926	0.0034834	0.39726	1.59E-09
0.59874	0.0037671	0.39749	1.62E-09
0.59794	0.0041405	0.39792	1.62E-09
0.59888	0.0045824	0.39653	1.69E-09
0.59891	0.0040137	0.39707	1.69E-09
0.59756	0.0038207	0.39862	1.66E-09
0.59795	0.0033645	0.39869	1.43E-09
0.59931	0.0035349	0.39716	1.49E-09
0.59887	0.00373	0.3974	1.54E-09
0.59808	0.0040135	0.3979	1.57E-09
0.5968	0.0044063	0.39879	1.58E-09
0.59871	0.0047247	0.39657	1.59E-09
0.5992	0.0041853	0.39661	1.59E-09
0.59897	0.0038374	0.39719	1.56E-09
0.59756	0.0037877	0.39865	1.51E-09
0.59917	0.0034585	0.39737	1.36E-09
0.59792	0.0033774	0.3987	9.98E-10
0.59874	0.0037412	0.39752	1.42E-09
0.59744	0.0040034	0.39856	1.47E-09
0.59523	0.0043125	0.40045	1.50E-09
0.59309	0.0047142	0.40219	1.52E-09
0.59768	0.0049138	0.39741	1.49E-09
0.59896	0.0044581	0.39658	1.48E-09
0.5993	0.0040786	0.39662	1.45E-09
0.599	0.0037709	0.39723	1.41E-09
0.59743	0.0036996	0.39887	1.35E-09
0.59847	0.0037015	0.39783	1.28E-09
0.59931	0.0034706	0.39722	8.83E-10
0.59801	0.0033407	0.39865	8.93E-10
0.59739	0.0039002	0.39871	1.34E-09
0.59531	0.0043102	0.40038	1.39E-09
0.59248	0.0046285	0.40289	1.42E-09
0.5899	0.0050927	0.40501	1.44E-09
0.59533	0.0051216	0.39955	1.38E-09
0.59802	0.0047514	0.39723	1.37E-09
0.59924	0.0043871	0.39637	1.34E-09
0.5992	0.0040824	0.39671	1.30E-09
0.59891	0.0038316	0.39726	1.24E-09
0.59728	0.0037619	0.39895	1.18E-09
0.59644	0.0039731	0.39959	1.20E-09
0.59808	0.0037108	0.39821	7.81E-10
0.59917	0.0034977	0.39733	7.90E-10
0.5973	0.0033911	0.39931	7.96E-10
